item_id,scoring_system,condition,model,reasoning,raw_output,parsed_answer,determinable_case,correct,input_tokens,output_tokens,reasoning_tokens
IT243,Glasgow-Imrie Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,A,0,267.0,4.0,3.0
IT243,Glasgow-Imrie Score,rel_to_det,Claude Opus 4.5,off,B,B,A,0,270.0,4.0,3.0
IT243,Glasgow-Imrie Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,273.0,4.0,3.0
IT248,Glasgow-Imrie Score,baseline,Claude Opus 4.5,off,B,B,B,1,203.0,4.0,3.0
IT248,Glasgow-Imrie Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,B,1,278.0,4.0,3.0
IT248,Glasgow-Imrie Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,B,1,429.0,4.0,3.0
IT248,Glasgow-Imrie Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,B,1,214.0,4.0,3.0
IT248,Glasgow-Imrie Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,278.0,4.0,3.0
IT248,Glasgow-Imrie Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,429.0,4.0,3.0
IT248,Glasgow-Imrie Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,214.0,4.0,3.0
IT248,Glasgow-Imrie Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,214.0,4.0,3.0
IT248,Glasgow-Imrie Score,rel_to_und,Claude Opus 4.5,off,B,B,B,1,220.0,4.0,3.0
IT249,Glasgow-Imrie Score,baseline,Claude Opus 4.5,off,B,B,A,0,204.0,4.0,3.0
IT249,Glasgow-Imrie Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,A,0,279.0,4.0,3.0
IT249,Glasgow-Imrie Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,A,0,430.0,4.0,3.0
IT249,Glasgow-Imrie Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,A,0,215.0,4.0,3.0
IT249,Glasgow-Imrie Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,A,0,279.0,4.0,3.0
IT249,Glasgow-Imrie Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,A,0,430.0,4.0,3.0
IT249,Glasgow-Imrie Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,A,0,215.0,4.0,3.0
IT249,Glasgow-Imrie Score,rel_to_det,Claude Opus 4.5,off,B,B,A,0,215.0,4.0,3.0
IT249,Glasgow-Imrie Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,217.0,4.0,3.0
IT255,Glasgow-Imrie Score,baseline,Claude Opus 4.5,off,B,B,B,1,232.0,4.0,3.0
IT255,Glasgow-Imrie Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,B,1,307.0,4.0,3.0
IT255,Glasgow-Imrie Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,B,1,458.0,4.0,3.0
IT255,Glasgow-Imrie Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,B,1,243.0,4.0,3.0
IT255,Glasgow-Imrie Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,307.0,4.0,3.0
IT255,Glasgow-Imrie Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,458.0,4.0,3.0
IT255,Glasgow-Imrie Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,243.0,4.0,3.0
IT255,Glasgow-Imrie Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,246.0,4.0,3.0
IT255,Glasgow-Imrie Score,rel_to_und,Claude Opus 4.5,off,B,B,B,1,246.0,4.0,3.0
IT259,HAS-BLED Score,baseline,Claude Opus 4.5,off,B,B,A,0,152.0,4.0,3.0
IT259,HAS-BLED Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,A,0,201.0,4.0,3.0
IT259,HAS-BLED Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,A,0,295.0,4.0,3.0
IT259,HAS-BLED Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,A,0,160.0,4.0,3.0
IT259,HAS-BLED Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,A,0,201.0,4.0,3.0
IT259,HAS-BLED Score,irr_to_und_4x,Claude Opus 4.5,off,A,A,A,1,295.0,4.0,3.0
IT259,HAS-BLED Score,irr_to_und_matched,Claude Opus 4.5,off,A,A,A,1,160.0,4.0,3.0
IT259,HAS-BLED Score,rel_to_det,Claude Opus 4.5,off,A,A,A,1,165.0,4.0,3.0
IT259,HAS-BLED Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,165.0,4.0,3.0
IT268,HAS-BLED Score,baseline,Claude Opus 4.5,off,B,B,B,1,160.0,4.0,3.0
IT268,HAS-BLED Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,B,1,209.0,4.0,3.0
IT268,HAS-BLED Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,B,1,303.0,4.0,3.0
IT268,HAS-BLED Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,B,1,168.0,4.0,3.0
IT268,HAS-BLED Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,209.0,4.0,3.0
IT268,HAS-BLED Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,303.0,4.0,3.0
IT268,HAS-BLED Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,168.0,4.0,3.0
IT268,HAS-BLED Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,165.0,4.0,3.0
IT268,HAS-BLED Score,rel_to_und,Claude Opus 4.5,off,B,B,B,1,165.0,4.0,3.0
IT273,HAS-BLED Score,baseline,Claude Opus 4.5,off,B,B,B,1,158.0,4.0,3.0
IT273,HAS-BLED Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,B,1,207.0,4.0,3.0
IT273,HAS-BLED Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,B,1,301.0,4.0,3.0
IT273,HAS-BLED Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,B,1,166.0,4.0,3.0
IT273,HAS-BLED Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,207.0,4.0,3.0
IT273,HAS-BLED Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,301.0,4.0,3.0
IT273,HAS-BLED Score,irr_to_und_matched,Claude Opus 4.5,off,A,A,B,0,166.0,4.0,3.0
IT273,HAS-BLED Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,166.0,4.0,3.0
IT273,HAS-BLED Score,rel_to_und,Claude Opus 4.5,off,A,A,B,0,163.0,4.0,3.0
IT278,HAS-BLED Score,baseline,Claude Opus 4.5,off,A,A,A,1,195.0,4.0,3.0
IT278,HAS-BLED Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,A,0,244.0,4.0,3.0
IT278,HAS-BLED Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,A,0,338.0,4.0,3.0
IT278,HAS-BLED Score,irr_to_det_matched,Claude Opus 4.5,off,A,A,A,1,203.0,4.0,3.0
IT278,HAS-BLED Score,irr_to_und_2x,Claude Opus 4.5,off,A,A,A,1,244.0,4.0,3.0
IT278,HAS-BLED Score,irr_to_und_4x,Claude Opus 4.5,off,A,A,A,1,338.0,4.0,3.0
IT278,HAS-BLED Score,irr_to_und_matched,Claude Opus 4.5,off,A,A,A,1,203.0,4.0,3.0
IT278,HAS-BLED Score,rel_to_det,Claude Opus 4.5,off,B,B,A,0,200.0,4.0,3.0
IT278,HAS-BLED Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,200.0,4.0,3.0
IT279,HAS-BLED Score,baseline,Claude Opus 4.5,off,B,B,A,0,184.0,4.0,3.0
IT279,HAS-BLED Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,A,0,233.0,4.0,3.0
IT279,HAS-BLED Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,A,0,327.0,4.0,3.0
IT279,HAS-BLED Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,A,0,192.0,4.0,3.0
IT279,HAS-BLED Score,irr_to_und_2x,Claude Opus 4.5,off,A,A,A,1,233.0,4.0,3.0
IT279,HAS-BLED Score,irr_to_und_4x,Claude Opus 4.5,off,A,A,A,1,327.0,4.0,3.0
IT279,HAS-BLED Score,irr_to_und_matched,Claude Opus 4.5,off,A,A,A,1,192.0,4.0,3.0
IT279,HAS-BLED Score,rel_to_det,Claude Opus 4.5,off,B,B,A,0,197.0,4.0,3.0
IT279,HAS-BLED Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,189.0,4.0,3.0
IT280,HAS-BLED Score,baseline,Claude Opus 4.5,off,B,B,B,1,184.0,4.0,3.0
IT280,HAS-BLED Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,B,1,233.0,4.0,3.0
IT280,HAS-BLED Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,B,1,327.0,4.0,3.0
IT280,HAS-BLED Score,irr_to_det_matched,Claude Opus 4.5,off,A,A,B,0,192.0,4.0,3.0
IT280,HAS-BLED Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,233.0,4.0,3.0
IT280,HAS-BLED Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,327.0,4.0,3.0
IT280,HAS-BLED Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,192.0,4.0,3.0
IT280,HAS-BLED Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,189.0,4.0,3.0
IT280,HAS-BLED Score,rel_to_und,Claude Opus 4.5,off,B,B,B,1,188.0,4.0,3.0
IT281,HAS-BLED Score,baseline,Claude Opus 4.5,off,B,B,B,1,177.0,4.0,3.0
IT281,HAS-BLED Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,B,1,226.0,4.0,3.0
IT281,HAS-BLED Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,B,1,320.0,4.0,3.0
IT281,HAS-BLED Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,B,1,185.0,4.0,3.0
IT281,HAS-BLED Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,226.0,4.0,3.0
IT281,HAS-BLED Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,320.0,4.0,3.0
IT281,HAS-BLED Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,185.0,4.0,3.0
IT281,HAS-BLED Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,183.0,4.0,3.0
IT281,HAS-BLED Score,rel_to_und,Claude Opus 4.5,off,B,B,B,1,182.0,4.0,3.0
IT282,HAS-BLED Score,baseline,Claude Opus 4.5,off,A,A,A,1,137.0,4.0,3.0
IT282,HAS-BLED Score,irr_to_det_2x,Claude Opus 4.5,off,A,A,A,1,186.0,4.0,3.0
IT282,HAS-BLED Score,irr_to_det_4x,Claude Opus 4.5,off,A,A,A,1,280.0,4.0,3.0
IT282,HAS-BLED Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,A,0,145.0,4.0,3.0
IT282,HAS-BLED Score,irr_to_und_2x,Claude Opus 4.5,off,A,A,A,1,186.0,4.0,3.0
IT282,HAS-BLED Score,irr_to_und_4x,Claude Opus 4.5,off,A,A,A,1,280.0,4.0,3.0
IT282,HAS-BLED Score,irr_to_und_matched,Claude Opus 4.5,off,A,A,A,1,145.0,4.0,3.0
IT282,HAS-BLED Score,rel_to_det,Claude Opus 4.5,off,A,A,A,1,141.0,4.0,3.0
IT282,HAS-BLED Score,rel_to_und,Claude Opus 4.5,off,A,A,A,1,142.0,4.0,3.0
IT286,Khorana Score,baseline,Claude Opus 4.5,off,B,B,A,0,197.0,4.0,3.0
IT286,Khorana Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,A,0,250.0,4.0,3.0
IT286,Khorana Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,A,0,378.0,4.0,3.0
IT286,Khorana Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,A,0,210.0,4.0,3.0
IT286,Khorana Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,A,0,250.0,4.0,3.0
IT286,Khorana Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,A,0,378.0,4.0,3.0
IT286,Khorana Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,A,0,210.0,4.0,3.0
IT286,Khorana Score,rel_to_det,Claude Opus 4.5,off,B,B,A,0,212.0,4.0,3.0
IT286,Khorana Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,211.0,4.0,3.0
IT290,Khorana Score,baseline,Claude Opus 4.5,off,A,A,A,1,173.0,4.0,3.0
IT290,Khorana Score,irr_to_det_2x,Claude Opus 4.5,off,A,A,A,1,226.0,4.0,3.0
IT290,Khorana Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,A,0,354.0,4.0,3.0
IT290,Khorana Score,irr_to_det_matched,Claude Opus 4.5,off,A,A,A,1,186.0,4.0,3.0
IT290,Khorana Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,A,0,226.0,4.0,3.0
IT290,Khorana Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,A,0,354.0,4.0,3.0
IT290,Khorana Score,irr_to_und_matched,Claude Opus 4.5,off,A,A,A,1,186.0,4.0,3.0
IT290,Khorana Score,rel_to_det,Claude Opus 4.5,off,A,A,A,1,187.0,4.0,3.0
IT290,Khorana Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,187.0,4.0,3.0
IT295,Khorana Score,baseline,Claude Opus 4.5,off,B,B,B,1,172.0,4.0,3.0
IT295,Khorana Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,B,1,225.0,4.0,3.0
IT295,Khorana Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,B,1,353.0,4.0,3.0
IT295,Khorana Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,B,1,185.0,4.0,3.0
IT295,Khorana Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,225.0,4.0,3.0
IT295,Khorana Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,353.0,4.0,3.0
IT295,Khorana Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,185.0,4.0,3.0
IT295,Khorana Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,185.0,4.0,3.0
IT295,Khorana Score,rel_to_und,Claude Opus 4.5,off,B,B,B,1,186.0,4.0,3.0
IT296,Khorana Score,baseline,Claude Opus 4.5,off,B,B,B,1,194.0,4.0,3.0
IT296,Khorana Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,B,1,247.0,4.0,3.0
IT296,Khorana Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,B,1,375.0,4.0,3.0
IT296,Khorana Score,irr_to_det_matched,Claude Opus 4.5,off,A,A,B,0,207.0,4.0,3.0
IT296,Khorana Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,247.0,4.0,3.0
IT296,Khorana Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,375.0,4.0,3.0
IT296,Khorana Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,207.0,4.0,3.0
IT296,Khorana Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,207.0,4.0,3.0
IT296,Khorana Score,rel_to_und,Claude Opus 4.5,off,A,A,B,0,207.0,4.0,3.0
IT298,Khorana Score,baseline,Claude Opus 4.5,off,B,B,A,0,201.0,4.0,3.0
IT298,Khorana Score,irr_to_det_2x,Claude Opus 4.5,off,A,A,A,1,254.0,4.0,3.0
IT298,Khorana Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,A,0,382.0,4.0,3.0
IT298,Khorana Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,A,0,214.0,4.0,3.0
IT298,Khorana Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,A,0,254.0,4.0,3.0
IT298,Khorana Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,A,0,382.0,4.0,3.0
IT298,Khorana Score,irr_to_und_matched,Claude Opus 4.5,off,A,A,A,1,214.0,4.0,3.0
IT298,Khorana Score,rel_to_det,Claude Opus 4.5,off,A,A,A,1,215.0,4.0,3.0
IT298,Khorana Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,209.0,4.0,3.0
IT300,Khorana Score,baseline,Claude Opus 4.5,off,B,B,B,1,194.0,4.0,3.0
IT300,Khorana Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,B,1,247.0,4.0,3.0
IT300,Khorana Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,B,1,375.0,4.0,3.0
IT300,Khorana Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,B,1,207.0,4.0,3.0
IT300,Khorana Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,247.0,4.0,3.0
IT300,Khorana Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,375.0,4.0,3.0
IT300,Khorana Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,207.0,4.0,3.0
IT300,Khorana Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,209.0,4.0,3.0
IT300,Khorana Score,rel_to_und,Claude Opus 4.5,off,B,B,B,1,209.0,4.0,3.0
IT301,Khorana Score,baseline,Claude Opus 4.5,off,B,B,B,1,173.0,4.0,3.0
IT301,Khorana Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,B,1,226.0,4.0,3.0
IT301,Khorana Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,B,1,354.0,4.0,3.0
IT301,Khorana Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,B,1,186.0,4.0,3.0
IT301,Khorana Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,226.0,4.0,3.0
IT301,Khorana Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,354.0,4.0,3.0
IT301,Khorana Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,186.0,4.0,3.0
IT301,Khorana Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,185.0,4.0,3.0
IT301,Khorana Score,rel_to_und,Claude Opus 4.5,off,B,B,B,1,187.0,4.0,3.0
IT302,Khorana Score,baseline,Claude Opus 4.5,off,B,B,A,0,201.0,4.0,3.0
IT302,Khorana Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,A,0,254.0,4.0,3.0
IT302,Khorana Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,A,0,382.0,4.0,3.0
IT302,Khorana Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,A,0,214.0,4.0,3.0
IT302,Khorana Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,A,0,254.0,4.0,3.0
IT302,Khorana Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,A,0,382.0,4.0,3.0
IT302,Khorana Score,irr_to_und_matched,Claude Opus 4.5,off,A,A,A,1,214.0,4.0,3.0
IT302,Khorana Score,rel_to_det,Claude Opus 4.5,off,A,A,A,1,215.0,4.0,3.0
IT302,Khorana Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,215.0,4.0,3.0
IT310,ORBIT Bleeding Score,baseline,Claude Opus 4.5,off,B,B,B,1,138.0,4.0,3.0
IT310,ORBIT Bleeding Score,irr_to_det_2x,Claude Opus 4.5,off,A,A,B,0,182.0,4.0,3.0
IT310,ORBIT Bleeding Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,B,1,267.0,4.0,3.0
IT310,ORBIT Bleeding Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,B,1,147.0,4.0,3.0
IT310,ORBIT Bleeding Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,182.0,4.0,3.0
IT310,ORBIT Bleeding Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,267.0,4.0,3.0
IT310,ORBIT Bleeding Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,147.0,4.0,3.0
IT310,ORBIT Bleeding Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,145.0,4.0,3.0
IT310,ORBIT Bleeding Score,rel_to_und,Claude Opus 4.5,off,B,B,B,1,151.0,4.0,3.0
IT312,ORBIT Bleeding Score,baseline,Claude Opus 4.5,off,B,B,A,0,142.0,4.0,3.0
IT312,ORBIT Bleeding Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,A,0,186.0,4.0,3.0
IT312,ORBIT Bleeding Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,A,0,271.0,4.0,3.0
IT312,ORBIT Bleeding Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,A,0,151.0,4.0,3.0
IT312,ORBIT Bleeding Score,irr_to_und_2x,Claude Opus 4.5,off,A,A,A,1,186.0,4.0,3.0
IT312,ORBIT Bleeding Score,irr_to_und_4x,Claude Opus 4.5,off,A,A,A,1,271.0,4.0,3.0
IT312,ORBIT Bleeding Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,A,0,151.0,4.0,3.0
IT312,ORBIT Bleeding Score,rel_to_det,Claude Opus 4.5,off,A,A,A,1,147.0,4.0,3.0
IT312,ORBIT Bleeding Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,150.0,4.0,3.0
IT314,ORBIT Bleeding Score,baseline,Claude Opus 4.5,off,B,B,B,1,141.0,4.0,3.0
IT314,ORBIT Bleeding Score,irr_to_det_2x,Claude Opus 4.5,off,A,A,B,0,185.0,4.0,3.0
IT314,ORBIT Bleeding Score,irr_to_det_4x,Claude Opus 4.5,off,A,A,B,0,270.0,4.0,3.0
IT314,ORBIT Bleeding Score,irr_to_det_matched,Claude Opus 4.5,off,A,A,B,0,150.0,4.0,3.0
IT314,ORBIT Bleeding Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,185.0,4.0,3.0
IT314,ORBIT Bleeding Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,270.0,4.0,3.0
IT314,ORBIT Bleeding Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,150.0,4.0,3.0
IT314,ORBIT Bleeding Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,147.0,4.0,3.0
IT314,ORBIT Bleeding Score,rel_to_und,Claude Opus 4.5,off,A,A,B,0,155.0,4.0,3.0
IT316,ORBIT Bleeding Score,baseline,Claude Opus 4.5,off,B,B,B,1,166.0,4.0,3.0
IT316,ORBIT Bleeding Score,irr_to_det_2x,Claude Opus 4.5,off,A,A,B,0,210.0,4.0,3.0
IT316,ORBIT Bleeding Score,irr_to_det_4x,Claude Opus 4.5,off,A,A,B,0,295.0,4.0,3.0
IT316,ORBIT Bleeding Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,B,1,175.0,4.0,3.0
IT316,ORBIT Bleeding Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,210.0,4.0,3.0
IT316,ORBIT Bleeding Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,295.0,4.0,3.0
IT316,ORBIT Bleeding Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,175.0,4.0,3.0
IT316,ORBIT Bleeding Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,173.0,4.0,3.0
IT316,ORBIT Bleeding Score,rel_to_und,Claude Opus 4.5,off,B,B,B,1,175.0,4.0,3.0
IT319,ORBIT Bleeding Score,baseline,Claude Opus 4.5,off,B,B,B,1,138.0,4.0,3.0
IT319,ORBIT Bleeding Score,irr_to_det_2x,Claude Opus 4.5,off,A,A,B,0,182.0,4.0,3.0
IT319,ORBIT Bleeding Score,irr_to_det_4x,Claude Opus 4.5,off,A,A,B,0,267.0,4.0,3.0
IT319,ORBIT Bleeding Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,B,1,147.0,4.0,3.0
IT319,ORBIT Bleeding Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,B,1,182.0,4.0,3.0
IT319,ORBIT Bleeding Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,B,1,267.0,4.0,3.0
IT319,ORBIT Bleeding Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,B,1,147.0,4.0,3.0
IT319,ORBIT Bleeding Score,rel_to_det,Claude Opus 4.5,off,B,B,B,1,144.0,4.0,3.0
IT319,ORBIT Bleeding Score,rel_to_und,Claude Opus 4.5,off,B,B,B,1,144.0,4.0,3.0
IT321,ORBIT Bleeding Score,baseline,Claude Opus 4.5,off,B,B,A,0,137.0,4.0,3.0
IT321,ORBIT Bleeding Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,A,0,181.0,4.0,3.0
IT321,ORBIT Bleeding Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,A,0,266.0,4.0,3.0
IT321,ORBIT Bleeding Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,A,0,146.0,4.0,3.0
IT321,ORBIT Bleeding Score,irr_to_und_2x,Claude Opus 4.5,off,B,B,A,0,181.0,4.0,3.0
IT321,ORBIT Bleeding Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,A,0,266.0,4.0,3.0
IT321,ORBIT Bleeding Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,A,0,146.0,4.0,3.0
IT321,ORBIT Bleeding Score,rel_to_det,Claude Opus 4.5,off,A,A,A,1,151.0,4.0,3.0
IT321,ORBIT Bleeding Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,146.0,4.0,3.0
IT328,ORBIT Bleeding Score,baseline,Claude Opus 4.5,off,B,B,A,0,142.0,4.0,3.0
IT328,ORBIT Bleeding Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,A,0,186.0,4.0,3.0
IT328,ORBIT Bleeding Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,A,0,271.0,4.0,3.0
IT328,ORBIT Bleeding Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,A,0,151.0,4.0,3.0
IT328,ORBIT Bleeding Score,irr_to_und_2x,Claude Opus 4.5,off,A,A,A,1,186.0,4.0,3.0
IT328,ORBIT Bleeding Score,irr_to_und_4x,Claude Opus 4.5,off,A,A,A,1,271.0,4.0,3.0
IT328,ORBIT Bleeding Score,irr_to_und_matched,Claude Opus 4.5,off,A,A,A,1,151.0,4.0,3.0
IT328,ORBIT Bleeding Score,rel_to_det,Claude Opus 4.5,off,B,B,A,0,147.0,4.0,3.0
IT328,ORBIT Bleeding Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,159.0,4.0,3.0
IT330,ORBIT Bleeding Score,baseline,Claude Opus 4.5,off,B,B,A,0,137.0,4.0,3.0
IT330,ORBIT Bleeding Score,irr_to_det_2x,Claude Opus 4.5,off,B,B,A,0,181.0,4.0,3.0
IT330,ORBIT Bleeding Score,irr_to_det_4x,Claude Opus 4.5,off,B,B,A,0,266.0,4.0,3.0
IT330,ORBIT Bleeding Score,irr_to_det_matched,Claude Opus 4.5,off,B,B,A,0,146.0,4.0,3.0
IT330,ORBIT Bleeding Score,irr_to_und_2x,Claude Opus 4.5,off,A,A,A,1,181.0,4.0,3.0
IT330,ORBIT Bleeding Score,irr_to_und_4x,Claude Opus 4.5,off,B,B,A,0,266.0,4.0,3.0
IT330,ORBIT Bleeding Score,irr_to_und_matched,Claude Opus 4.5,off,B,B,A,0,146.0,4.0,3.0
IT330,ORBIT Bleeding Score,rel_to_det,Claude Opus 4.5,off,A,A,A,1,151.0,4.0,3.0
IT330,ORBIT Bleeding Score,rel_to_und,Claude Opus 4.5,off,B,B,A,0,142.0,4.0,3.0
IT333,SIRS Criteria,baseline,Claude Opus 4.5,off,A,A,A,1,164.0,4.0,3.0
IT333,SIRS Criteria,irr_to_det_2x,Claude Opus 4.5,off,A,A,A,1,213.0,4.0,3.0
